Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Ferroalloy Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Zinc Production,Municipal Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1005516,110010874535,"WVA Manufacturing, LLC",ALLOY,WV,25002,,FAYETTE,38.1381,-81.2784,331112,"C,K",Metals,"517,228.89","514,611.60","2,615.50",1.79,,,,,,,,,,"3,018.89",,,,,,"514,210.00",,,,,,,,,,,,,,,,,,N,N,N
1008434,110001680823,WYANDOTTE DEPT MUNI POWER,WYANDOTTE,MI,48192,2555  VAN ALSTYNE,WAYNE,42.2081,-83.1453,221112,D,Power Plants,"309,153.35","307,058.60",306.75,"1,788.00",,,,,,,,,,,"309,153.35",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003040,110000325041,WYETH PHARMACEUTICALS,ROUSES POINT,NY,12979,64 MAPLE STREET,CLINTON COUNTY,44.989024,-73.371118,325412,C,Chemicals,"34,274.01","34,232.00",21.75,20.26,,,,,,,,,,"34,274.01",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004972,110000462115,WYMAN GORDON FORGINGS,HOUSTON,TX,77095,10825 TELGE RD.,HARRIS COUNTY,29.93462,-95.65033,331210,C (Abbr),Metals,"94,873.29","94,775.20",44.75,53.34,,,,,,,,,,"94,873.29",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002310,110000453697,WYNNEWOOD REFINING CO,WYNNEWOOD,OK,73098,906 S. POWELL,GARVIN,34.63001,-97.16942,324110,"C,Y","Petroleum Product Suppliers,Refineries","462,877.72","460,406.80","1,878.50",592.42,,,,,,,,,,"294,428.99",,,,,,,,,,,,,,,,"168,448.74",,,,,,,,N,N,N
1006370,110040969734,WYOMING LIME PRODUCERS,FRANNIE,WY,82423,30 HIGHWAY 310,PARK,44.9962,-108.625,327410,"C,S",Minerals,"162,998.69","162,490.50",185.75,322.44,,,,,,,,,,"66,754.69",,,,,,,,,,,,"96,244.00",,,,,,,,,,,,N,N,N
1004459,110000468226,WYOMING REFINING COMPANY,NEWCASTLE,WY,82701,740 W. MAIN ST.,WESTON COUNTY,43.85126,-104.21486,324110,"C,Y",Refineries,"120,737.38","120,230.10",415.50,91.78,,,,,,,,,,"67,735.70",,,,,,,,,,,,,,,,"53,001.68",,,,,,,,N,N,N
1007561,110000468128,WYOMING SUGAR CO,WORLAND,WY,82401,300 SOUTH 1ST STREET,WASHAKIE,44.00999,-107.96949,311313,"C,S",Minerals,"25,840.51","25,804.10",15.25,21.16,,,,,,,,,,"22,270.11",,,,,,,,,,,,"3,570.40",,,,,,,,,,,,Y,N,N
1007378,110001961912,Wabash River Gen Station,TERRE HAUTE,IN,47900,450 BOLTON RD,Vigo,39.53,-87.4247,221112,"C,D",Power Plants,"3,895,423.21","3,872,222.40","8,488.25","14,712.56",,,,,,,,,,"17,650.08","3,877,773.13",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001080,110007994723,Wading River Facility,WADING RIVER,NY,11786,NORTH COUNTRY ROAD,Suffolk,40.9569,-72.8774,221112,D,Power Plants,"67,881.55","67,648.30",68.75,164.50,,,,,,,,,,,"67,881.55",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004827,110043807814,Waha Gas Plant,Coyanosa,TX,79730,1146 South County Road 101,PECOS,31.159975,-103.104845,211111,"C,PP","Petroleum and Natural Gas Systems,Suppliers of CO2","135,774.14","135,634.10",63.75,76.29,,,,,,,,,,"135,774.14",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000069,110006547870,"Wallingford Energy, LLC",WALLINGFORD,CT,06460,115 JOHN ST,New Haven,41.4486,-72.8358,221112,"C,D",Power Plants,"118,495.01","118,375.00",54.75,65.26,,,,,,,,,,197.00,"118,298.01",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004392,110043809581,Walnut Creek Compressor Station,Alvarado,TX,76009,9321 E Farm-to-Market Rd 917,JOHNSON,32.399551,-97.200581,211111,C (Abbr),Petroleum and Natural Gas Systems,"42,934.29","42,890.20",20.25,23.84,,,,,,,,,,"42,934.29",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000464,110023013718,Walnut Energy Center,TURLOCK,CA,95380,600 S WASHINGTON ROAD,Stanislaus,37.4878,-120.8956,221112,D,Power Plants,"673,984.25","673,299.80",312.25,372.20,,,,,,,,,,,"673,984.25",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000840,110056953890,Walter C Beckjord Generating Station,NEW RICHMOND,OH,45200,757 US RT 52,,38.9917,-84.2981,221112,"C,D",Power Plants,"3,923,099.61","3,891,669.00","11,496.50","19,934.11",,,,,,,,,,690.49,"3,922,409.13",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000278,110027833441,Walter M. Higgins III Generating Station,PRIMM,NV,89019,1275 E PRIMM BLVD,Clark,35.6139,-115.3561,221112,"C,D",Power Plants,"806,172.59","805,355.04",373.51,444.03,,,,,,,,,,26.62,"806,145.97",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001551,110056965280,Walter Scott Jr. Energy Center,COUNCIL BLUFFS,IA,51501,7215 NAVAJO ST,Pottawattamie,41.18,-95.8408,221112,"C,D",Power Plants,"11,655,303.70","11,564,179.40","33,327.50","57,796.80",,,,,,,,,,"4,170.20","11,651,133.50",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001328,110015969139,"Walton County Power, LLC",MONROE,GA,30656,920 BIRCH ST,Walton,33.8147,-83.6969,221112,"C,D",Power Plants,"198,894.96","198,693.30",92.00,109.66,,,,,,,,,,143.30,"198,751.66",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002079,110043796372,Wamsutter Compressor Station,Wamsutter,WY,82336,20 Rasmussen Rd,SWEETWATER,41.750585,-108.190306,486210,C,Petroleum and Natural Gas Systems,"97,545.74","97,446.10",46.00,53.64,,,,,,,,,,"97,545.74",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001015,110046233919,Wansley (6052),FRANKLIN,GA,30170,3461 HOLLINGSWORTH FERRY ROAD,Heard,33.4124,-85.0345,221112,"C,D",Power Plants,"10,756,514.16","10,685,192.20","26,280.75","45,041.21",,,,,,,,,,"2,808.30","10,753,705.86",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007100,110050259498,Wansley (7946),FRANKLIN,GA,30217,3461 HOLLINGSWORTH FERRY RD,Heard,33.4082,-85.0399,221112,D,Power Plants,"416,561.16","416,138.10",193.00,230.06,,,,,,,,,,,"416,561.16",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000121,110021346792,Warren F. Sam Beasley Pwr Station,SMYRNA,DE,19977,217 ARTISAN DRIVE,Kent,39.2798,-75.6246,221112,D,Power Plants,"16,844.43","16,826.00",8.00,10.43,,,,,,,,,,,"16,844.43",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001135,110041071149,Washington County Cogen (Olin),McIntosh,AL,36553,Industrial Road,Washington,31.2622,-88.0052,221112,"C,D",Power Plants,"508,102.92","507,616.30",222.00,264.62,,,,,,,,,,"7,698.57","500,404.35",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000791,110007390796,"Washington County Power, LLC",SANDERSVILLE,GA,31082,1177 COUNTY LINE ROAD,Washington,33.0917,-82.9803,221112,"C,D",Power Plants,"145,622.56","145,475.70",67.00,79.86,,,,,,,,,,746.00,"144,876.56",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007928,110000826250,Washington Gas - Springfield Operations Center,Springfield,VA,22151,6801 Industrial Road,FAIRFAX COUNTY,38.79844,-77.1793,221210,C,Other,"27,018.65","26,990.40",12.75,15.50,,,,,,,,,,"27,018.65",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006332,110001630441,"Washington Station - Dominion Transmission, Inc",Washington Court House,OH,43160,708 Parrott Station Road NW,FAYETTE,39.62667,-83.50889,486210,C (Abbr),Petroleum and Natural Gas Systems,"34,646.12","34,610.50",16.25,19.37,,,,,,,,,,"34,646.12",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006683,110000614979,Washington University Medical School,Saint Louis,MO,63110,660 South Euclid,SAINT LOUIS CITY,38.634635,-90.263237,611310,C (Abbr),Other,"37,923.10","37,882.20",18.25,22.65,,,,,,,,,,"37,923.10",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007399,110000503018,Waskom Gas Processing Plant,Waskom,TX,75692,155 Private Road 1133,HARRISON COUNTY,32.472494,-94.071155,211112,"C,NN-FRAC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","59,836.57","58,494.00",27.50,"1,315.07",,,,,,,,,,"59,836.57",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004117,110043808378,"Waste Service of Decatur, LLC-Decatur County Landfill",Bath Springs,TN,38311,324 Landfill Lane,DECATUR,35.479833,-88.077522,562212,HH,Waste,"96,173.00",,"96,173.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96,173.00",N,N,N
1000538,110033185915,Waterbury Generation,WATERBURY,CT,06708,725 BANK ST,New Haven,41.5444,-73.0416,221112,D,Power Plants,"37,525.54","37,487.30",17.38,20.86,,,,,,,,,,,"37,525.54",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000911,110015337198,Wateree,EASTOVER,SC,29044,142 WATEREE STATION ROAD,Richland,33.8264,-80.6218,221112,"C,D",Power Plants,"3,872,627.82","3,841,671.00","11,321.00","19,635.82",,,,,,,,,,339.04,"3,872,288.77",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001190,110000732388,Waterford 1 & 2,KILLONA,LA,70066,"17705 Highway 18, River Road",St. Charles,29.9994,-90.4758,221112,"C,D",Power Plants,"724,870.02","723,970.50",373.25,526.27,,,,,,,,,,912.00,"723,958.02",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000106,110017747205,Waterford Plant,WATERFORD,OH,45786,201 RIGHTEOUS RIDGE ROAD,Washington,39.5314,-81.7172,221112,"C,D",Power Plants,"489,781.98","489,284.40",227.00,270.58,,,,,,,,,,"2,348.29","487,433.69",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000666,110023148654,Waters River,PEABODY,MA,01960,58 R PULASKI ST,Essex,42.5428,-70.9236,221112,"C,D",Power Plants,"13,096.83","13,079.40",7.00,10.43,,,,,,,,,,"3,703.08","9,393.75",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000698,110000590851,Watson Electric Generating Plant,GULFPORT,MS,39501,LORRAINE ROAD,Harrison,30.4408,-89.0265,221112,"C,D",Power Plants,"3,003,414.43","2,979,512.60","8,745.25","15,156.58",,,,,,,,,290.40,195.30,"3,003,219.13",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003254,110010054975,Wattenberg Gas Plant,Aurora,CO,80019,1909 Powhaton Road,ADAMS,39.746431,-104.681535,211112,"C (Abbr),NN-FRAC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","52,399.25","52,345.00",24.75,29.50,,,,,,,,,,"52,399.25",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001522,110000430178,Waukegan,WAUKEGAN,IL,60087,401 E. GREENWOOD AVE,Lake,42.3833,-87.8133,221112,"C,D",Power Plants,"4,067,056.67","4,035,462.10","11,556.75","20,037.82",,,,,,,,,,"1,447.69","4,065,608.98",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002200,110017412771,Waupaca Foundry INC. - PLT 1,WAUPACA,WI,54981,406 NORTH DIVISION STREET,WAUPACA,44.3621,-89.0817,331511,C,Metals,"82,522.14","81,978.80",199.75,343.59,,,,,,,,,,"82,522.14",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002756,110009973831,"Waupaca Foundry, Inc.",TELL CITY,IN,47586,9856 SR 66,PERRY,37.986835,-86.769568,331511,C,Metals,"182,096.86","180,862.50",453.00,781.36,,,,,,,,,,"182,096.86",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007761,110040959451,Waupun Correctional Institute,Waupun,WI,53963,201 S. Drummond St.,DODGE,43.63102,-88.73342,221330,C,Power Plants,"25,359.09","25,131.80",84.25,143.04,,,,,,,,,,"25,359.09",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006558,110000392487,"Wausau Paper Towel & Tissue, LLC",Middletown,OH,45042,700 Columbia Avenue,BUTLER COUNTY,39.521,-84.40502,322121,C,Pulp and Paper,"105,163.52","104,473.00",254.25,436.27,,,,,,,,,,"105,163.52",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005274,110022545496,Wayne County Landfill,Dudley,NC,28333,460B South Landfill Road ,WAYNE,35.291333,-78.069083,562212,HH,Waste,"63,224.50",,"63,224.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,224.50",N,N,N
1011009,110002161400,Weber County Landfill,Ogden,UT,84401,2599 A Avenue,WEBER COUNTY,41.220778,-111.988275,562212,"C,HH",Waste,"57,447.41",21.20,"57,420.25",5.96,,,,,,,,,"1,675.90",29.66,,,,,,,,,,,,,,,,,,,,,,,"57,417.75",N,N,N
1005241,110013970621,Weleetka Power Station,Weleetka,OK,74880,,OKFUSKEE,35.3246,-96.136,221112,C,Power Plants,"4,294.43","4,289.50",2.25,2.68,,,,,,,,,,"4,294.43",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000314,110014324052,"Wellhead Power Gates, LLC",HURON,CA,93234,39950 S BUTTE AVE,Fresno,36.1522,-120.1481,221119,D,Power Plants,"1,854.04","1,852.40",0.75,0.89,,,,,,,,,,,"1,854.04",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000375,110013349947,Welsh Power Plant,PITTSBURG,TX,75686,FM RD 1735,Titus,33.0583,-94.844,221112,D,Power Plants,"11,105,894.70","11,018,827.90","31,848.00","55,218.80",,,,,,,,,,,"11,105,894.70",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000738,110007381163,Werner,SOUTH AMBOY,NJ,08879,MAIN ST,Middlesex,40.4906,-74.2814,221112,D,Power Plants,"5,911.35","5,890.50",6.25,14.60,,,,,,,,,,,"5,911.35",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000772,110040503880,West Babylon Facility,WEST BABYLON,NY,11704,BAHAMA ST,Suffolk,40.6953,-73.3497,221112,D,Power Plants,"1,822.92","1,816.70",1.75,4.47,,,,,,,,,,,"1,822.92",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000249,110022398369,West Campus Cogeneration Facility,MADISON,WI,53701,515 WALNUT ST,Dane,43.0751,-89.4251,221112,C,Power Plants,"78,805.75","78,723.80",37.25,44.70,,,,,,,,,,"78,805.75",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005195,110034185637,West Contra Costa Sanitary Landfill,Richmond,CA,94801,1 Parr Road Blvd,CONTRA COSTA,37.966372,-122.392883,562212,"C,HH",Waste,"14,131.10",56.10,"14,075.00",,,,,,,,,,,56.10,,,,,,,,,,,,,,,,,,,,,,,"14,075.00",N,N,N
1007171,110007477391,West County Energy Center,LOXAHATCHEE,FL,33470,20505 STATE RD 80,Palm Beach,26.6986,-80.3747,221112,"C,D",Power Plants,"5,180,056.98","5,174,666.50","2,429.25","2,961.23",,,,,,,,,,"11,178.11","5,168,878.87",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003892,110043795836,West Cutthroat CPF-1,Quitman,AR,72131,2439 Edgemont Road,CLEBURNE COUNTY,35.46143,-92.18103,213112,C,Petroleum and Natural Gas Systems,"30,115.14","30,083.90",14.25,16.99,,,,,,,,,,"30,115.14",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003894,110038438474,West Cutthroat CPF-2,Quitman,AR,72131,400 Waller Road,CLEBURNE COUNTY,35.50126,-92.2282,213112,C,Petroleum and Natural Gas Systems,"40,831.40","40,789.20",19.25,22.95,,,,,,,,,,"40,831.40",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004627,110043807164,West End Disposal Facility,Thompsonville,IL,62890,1710 McFarland road,FRANKLIN,37.876135,-88.702713,562212,HH,Waste,"29,718.25",,"29,718.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,718.25",N,N,N
1001180,110017549624,West Gardner Generating Station,JOHNSON,KS,66021,18827 DILLIE ROAD,Johnson,38.7878,-94.985,221112,D,Power Plants,"52,135.26","52,082.10",24.25,28.91,,,,,,,,,,,"52,135.26",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000109,110004588875,West Lorain,LORAIN,OH,44053,7101 WEST ERIE AVE,Lorain,41.4297,-82.2633,221112,"C,D",Power Plants,"45,938.36","45,877.50",24.50,36.36,,,,,,,,,,"5,909.00","40,029.35",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000985,110002121515,West Marinette,Marinette,WI,54143,W1830 W Cleveland Av,Marinette,45.0869,-87.6881,221112,"C,D",Power Plants,"14,575.19","14,559.50",6.75,8.94,,,,,,,,,,"1,063.10","13,512.09",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007964,110064120525,"West Rock Mill Company, LLC",Demopolis,AL,36732,28270 U. S. Hwy 80,MARENGO,32.453775,-87.977104,322130,"AA,C",Pulp and Paper,"186,812.00","161,797.00","8,625.00","16,390.00",,,,,,,,,"1,022,556.00","116,148.00",,,,,,,,,,,,,,,,,,"70,664.00",,,,,,N,N,N
1000663,110045630956,West Springfield,WEST SPRINGFIELD,MA,01089,15 AGAWAM AVE,Hampden,42.0956,-72.5958,221112,"C,D",Power Plants,"87,199.90","87,078.40",47.00,74.50,,,,,,,,,,"1,291.08","85,908.82",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001065,110022447510,West Station,VINELAND,NJ,08360,1185 NEW PEACH ST,Cumberland,39.4903,-75.0486,221112,"C,D",Power Plants,"4,181.98","4,167.60",4.25,10.13,,,,,,,,,,3.50,"4,178.48",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003393,110024371160,West Street Landfill,Gardner,MA,01440,744 West Street,WORCESTER,42.5872,-72.0247,562212,HH,Waste,"1,768.50",,"1,768.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,768.50",N,N,N
1005480,110043806183,West Texas Region Disposal Facility,Abernathy,TX,79311,17304 North FM 2528,LUBBOCK,33.809754,-101.939941,562212,HH,Waste,"58,065.25",,"58,065.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,065.25",N,N,N
1000117,110028042767,"West Valley Power, LLC",WEST VALLEY CITY,UT,84170,5935 WEST 4700 SOUTH,Salt Lake,40.6663,-112.031,221112,D,Power Plants,"97,570.19","97,471.00",45.25,53.94,,,,,,,,,,,"97,570.19",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003419,110000384735,"WestRock CP, LLC",COSHOCTON,OH,43812,500 NORTH 4TH STREET,COSHOCTON,40.279858,-81.863097,322121,"AA,C",Pulp and Paper,"37,470.00","32,192.00","2,000.00","3,278.00",,,,,,,,,"253,534.00","23,991.00",,,,,,,,,,,,,,,,,,"13,479.00",,,,,,N,N,N
1002272,110070081830,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FERNANDINA BEACH,FL,32034,600 N 8TH ST,NASSAU COUNTY,30.676393,-81.457934,322110,"AA,C",Pulp and Paper,"785,171.00","748,083.00","12,950.00","24,138.00",,,,,,,,,"1,372,801.00","667,227.00",,,,,,,,,,,,,,,,,,"117,944.00",,,,,,N,N,N
1000319,110056961890,"WestRock CP, LLC - Florence Mill",FLORENCE,SC,29501,7320 PAPER MILL ROAD,Florence,34.1519,-79.5587,322130,"AA,C",Pulp and Paper,"246,160.00","210,762.00","12,750.00","22,648.00",,,,,,,,,"1,466,427.00","179,192.00",,,,,,,,,,,,,,,,,,"66,968.00",,,,,,N,N,N
1006958,110000518002,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",PANAMA CITY,FL,32401,ONE EVERITT AVENUE,BAY,30.142433,-85.620566,322110,"AA,C",Pulp and Paper,"283,910.00","250,481.00","11,675.00","21,754.00",,,,,,,,,"1,385,424.00","175,449.00",,,,,,,,,,,,,,,,,,"108,461.00",,,,,,N,N,N
1007846,110000759527,"WestRock CP, LLC - Seminole Mill (Formerly Smurfit-Stone)",JACKSONVILLE,FL,32218,9469 EASTPORT ROAD,DUVAL COUNTY,30.420643,-81.600565,322130,C,Pulp and Paper,"58,683.00","58,683.00",,,,,,,,,,,,"58,683.00",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008553,110056119178,"WestRock CP, LLC - Stevenson Mill",STEVENSON,AL,35772,1611 COUNTY ROAD 85,JACKSON,34.864542,-85.787834,322121,"AA,C",Pulp and Paper,"126,779.00","113,833.00","4,900.00","8,046.00",,,,,,,,,"573,038.00","98,690.00",,,,,,,,,,,,,,,,,,"28,089.00",,,,,,N,N,N
1005579,110007317484,"WestRock CP, LLC - West Point Mill",WEST POINT,VA,23181,1901 MAIN STREET,KING WILLIAM,37.5392,-76.8053,322130,"AA,C",Pulp and Paper,"540,692.00","510,722.00","10,600.00","19,370.00",,,,,,,,,"1,245,566.00","405,871.00",,,,,,,,,,,,,,,,,,"134,821.00",,,,,,N,N,N
1008708,110012503781,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",HOPEWELL,VA,23860,910 INDUSTRIAL STREET,HOPEWELL CITY,37.301954,-77.264664,322130,"AA,C",Pulp and Paper,"249,887.00","232,861.00","6,000.00","11,026.00",,,,,,,,,"670,704.00","191,139.00",,,,,,,,,,,,,,,,,,"58,748.00",,,,,,N,N,N
1000262,110010380097,"WestRock Coated Board, LLC",PHENIX CITY,AL,36868,1817 Highway 165 South,Russell,32.175,-85.0311,322121,"AA,C",Pulp and Paper,"321,345.34","274,423.70","16,881.75","30,039.89",,,,,,,,,"2,020,685.40","215,529.10",,,,,,,,,,,,,,,,,,"105,816.24",,,,,,N,N,N
1006423,110007328490,WestRock Converting Company - Missisquoi Mill,SHELDON SPRINGS,VT,05485,369 MILL STREET,FRANKLIN,44.909945,-72.976094,322130,C,Pulp and Paper,"38,380.36","38,340.90",18.00,21.46,,,,,,,,,,"38,380.36",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006988,110000424390,WestRock MN Corporation,SAINT PAUL,MN,55114,2250 WABASH AVENUE,RAMSEY COUNTY,44.95966,-93.19341,322130,C,Pulp and Paper,"135,838.00","135,788.00",50.00,,,,,,,,,,,"135,838.00",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000428,110000487072,WestRock Northwest LLC - Newberg Mill,NEWBERG,OR,97132,1301 WYNOOSKI STREET,YAMHILL,45.288333,-122.960277,322122,C,Pulp and Paper,"33,375.95","26,535.70","2,668.25","4,172.00",,,,,,,,,"298,591.20","33,375.95",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000624,110000490558,WestRock Tacoma Mill,TACOMA,WA,98421,801 PORTLAND AVE.,PIERCE,47.267146,-122.4329,322130,"AA,C",Pulp and Paper,"155,798.00","134,067.00","7,725.00","14,006.00",,,,,,,,,"937,542.00","74,236.00",,,,,,,,,,,,,,,,,,"81,562.00",,,,,,N,N,N
1000256,110000870013,"WestRock Virginia, Covington",COVINGTON,VA,24426,104 EAST RIVERSIDE ST,Alleghany,37.7997,-79.9946,322130,"AA,C",Pulp and Paper,"1,531,583.71","1,487,313.90","15,253.25","29,016.56",,,,,,,,,"1,381,523.50","1,394,598.13",,,,,,,,,,,,,,,,,,"136,985.58",,,,,,N,N,N
1000582,110000445180,Westar Energy,Lawrence,KS,66044,1250 N 1800 road,DOUGLAS,39.0072,-95.2692,221112,D,Power Plants,"3,562,487.49","3,534,574.00","10,210.50","17,702.99",,,,,,,,,,,"3,562,487.49",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001404,110001681243,Westbrook Energy Center,WESTBROOK,ME,04092,60 EISENHOWER DRIVE,Cumberland,43.6576,-70.3772,221112,"C,D",Power Plants,"981,548.26","980,552.00",454.50,541.76,,,,,,,,,,"1,288.10","980,260.17",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003436,,Westdale Compressor Station,Coushatta,LA,71115,,Red River,32.19855,-93.483151,486210,C (Abbr),Petroleum and Natural Gas Systems,"32,937.98","32,904.00",15.50,18.48,,,,,,,,,,"32,937.98",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001822,110000468084,Western Sugar Cooperative,TORRINGTON,WY,82240,400 MAIN STREET,GOSHEN,42.0479,-104.189,311313,"C,S",Minerals,"92,339.81","91,904.00",162.25,273.56,,,,,,,,,,"84,676.81",,,,,,,,,,,,"7,663.00",,,,,,,,,,,,Y,N,N
1000320,110000347777,Westmoreland Partners Roanoke Valley I,WELDON,NC,27890,290 POWER PLACE,Halifax,36.4364,-77.6167,221112,C,Power Plants,"1,040,808.58","1,035,239.20",277.50,"5,291.88",,,,,,,,,,"1,040,808.58",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006832,110000347777,Westmoreland Partners Roanoke Valley II,WELDON,NC,27890,290 POWER PLACE,Halifax,36.4364,-77.6167,221112,C,Power Plants,"305,487.08","303,852.40",81.50,"1,553.18",,,,,,,,,,"305,487.08",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000986,110043779783,Weston,ROTHSCHILD,WI,54474,2501 MORRISON AV,Marathon,44.8606,-89.6553,221112,"C,D",Power Plants,"6,468,352.37","6,434,530.20","1,693.00","32,129.17",,,,,,,,,,"5,264.48","6,463,087.89",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000646,110070081764,Westport,BALTIMORE,MD,21230,2810 CLARE ST,Baltimore,39.2719,-76.6186,221112,D,Power Plants,"6,869.12","6,862.00",3.25,3.87,,,,,,,,,,,"6,869.12",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007840,110034170821,Westside Recycling and Disposal Facility,Aledo,TX,76008,3500 Linkcrest,PARKER,32.71282,-97.53077,562212,"C,HH",Waste,"62,857.50",,"62,857.50",,,,,,,,,,"16,513.00",25.00,,,,,,,,,,,,,,,,,,,,,,,"62,832.50",N,N,N
1007564,110043973037,Westwind-Astra Compressor Station,Gillette,WY,82716,,JOHNSON,44.2855,-106.212,211111,C (Abbr),Petroleum and Natural Gas Systems,"36,978.06","36,939.70",17.50,20.86,,,,,,,,,,"36,978.06",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001249,110010970235,"Westwood Generation, LLC",TREMONT,PA,17981,490 West Main Street,Schuylkill,40.6191,-76.45,221112,"C,D",Power Plants,"321,854.58","320,359.80",76.00,"1,418.78",,,,,,,,,,121.10,"321,733.48",,,,,,,,,,,,,,,,,,,,,,,N,N,N
