fac_id,fac_name,state,latitude,longitude,naics,naics_3digits,sub_sector,sector,fuel_type,co2_emissions_2010,co2_emissions_2011,co2_emissions_2012,co2_emissions_2013,co2_emissions_2014,co2_emissions_2015,co2_emissions_2016,co2_emissions_2017,co2_emissions_2018,co2_emissions_2019,co2_emissions_2020,capture_cost,total_capture_cost,45Q_credit_incentive,eco_opportunity,business_opportunity
1007597,Platte,NE,40.85,-98.35,221112,221,Utilities,Power Plants,Coal,666273.7,651047.4,532851.9,664586.2,630945.8,616945.7,595513.2,388372.4,639240.6,613574.0,460931.8,65,29960567.0,23046590.0,6913977.0,Forget it
1001079,Pleasant Hill Energy Center,IA,41.56,-93.52,221112,221,Utilities,Power Plants,Natural Gas,28598.5,14028.5,23946.1,10982.1,6909.2,11951.7,19329.3,10838.1,11660.1,3413.3,4610.7,130,599391.0,230535.0,368856.0,Forget it
1001165,Pleasant Valley Station,MN,43.8,-92.68,221112,221,Utilities,Power Plants,Natural Gas,86556.7,47716.3,107384.7,108754.3,47038.5,40620.0,77609.1,30769.6,62733.6,26871.9,19943.6,130,2592668.0,997179.9999999999,1595488.0,Forget it
1006933,"Pleasants Energy, LLC",WV,39.33,-81.36,221112,221,Utilities,Power Plants,Natural Gas,17435.8,92540.1,44405.5,64444.7,216212.2,556585.8,275638.7,351728.8,392098.5,512903.1,921262.7,130,119764151.0,46063135.0,73701016.0,To target
1001001,Pleasants Power Station,WV,39.37,-81.29,221112,221,Utilities,Power Plants,Coal,7473043.5,7590073.8,7262396.7,7324525.5,7762967.2,6623780.0,6279624.8,7241287.5,6623766.6,4802542.4,4764414.2,65,309686923.0,238220710.0,71466213.0,To target
1000539,Plum Point Energy Station,AR,35.66,-89.95,221112,221,Utilities,Power Plants,Coal,1946538.4,4205761.0,4485347.2,3925532.9,3527476.3,3804998.5,4344587.4,3635910.4,5145917.2,4016148.5,3368746.0,65,218968490.0,168437300.0,50531190.0,To target
1007529,Plymouth Energy LLC,IA,42.73,-96.25,325193,325,Chemical manufacturing,Other,Natural Gas,75728.8,80782.5,73531.4,74599.3,80860.6,76537.1,76867.3,77735.0,70353.2,39200.6,19005.5,30,570165.0,950275.0,-380110.0,Forget it
1009523,Poet Biorefining Ashton,IA,43.28,-95.81,325193,325,Chemical manufacturing,Other,Natural Gas,99500.0,89666.0,94176.1,88480.9,88839.9,100371.6,96793.7,105240.2,94214.7,92710.1,62006.0,30,1860180.0,3100300.0,-1240120.0,Forget it
1005020,"Poet Biorefining Lake Crystal, LLC",MN,44.1,-94.28,325193,325,Chemical manufacturing,Other,Natural Gas,83133.5,111087.4,80882.1,81046.0,82959.1,83960.8,83967.6,93623.0,88017.1,87490.8,91802.9,30,2754087.0,4590145.0,-1836058.0,Forget it
1004713,Poet Biorefining-Big Stone,SD,45.3,-96.51,325193,325,Chemical manufacturing,Other,Natural Gas,74442.5,73273.8,77569.0,77569.0,81050.2,102556.9,95165.8,93898.1,93768.1,95416.4,88130.1,30,2643903.0,4406505.0,-1762602.0,Forget it
1007830,Poet Biorefining-Bingham Lake,MN,43.9,-95.05,325193,325,Chemical manufacturing,"Other,Suppliers of CO2",Natural Gas,59169.4,58464.6,57698.5,54201.6,49798.3,49996.1,50825.2,53178.6,56959.3,52598.4,52640.5,30,1579215.0,2632025.0,-1052810.0,Forget it
1006084,Poet Biorefining-Coon Rapids,IA,41.86,-94.63,325193,325,Chemical manufacturing,Other,Natural Gas,68163.3,78785.5,75035.4,75242.3,81420.1,82994.9,81147.2,80182.6,73918.1,78261.0,37993.2,30,1139796.0,1899659.9999999998,-759863.9999999998,Forget it
1007809,Poet Biorefining-Macon,MO,39.75,-92.39,325193,325,Chemical manufacturing,"Other,Suppliers of CO2",Natural Gas,83543.8,85259.0,37127.0,28847.0,51477.0,55941.5,48132.6,49471.2,47204.5,51415.5,52021.2,30,1560636.0,2601060.0,-1040424.0,Forget it
1001100,Polk,FL,27.73,-81.99,221112,221,Utilities,Power Plants,Natural Gas,1622034.5,1636349.5,1363434.9,1348270.4,1471454.87,1364194.05,1602843.58,3743591.22,3319663.22,2582326.02,2508669.3,130,326127009.0,125433464.99999999,200693544.0,To target
1001513,Ponca,OK,36.72,-97.09,221112,221,Utilities,Power Plants,Natural Gas,20366.3,26822.2,33647.4,6012.1,18536.7,13907.0,35162.2,30704.0,25399.3,32678.5,6651.1,130,864643.0,332555.0,532088.0,Forget it
1005031,Port Allen Complex,LA,30.53,-91.38,211130,211,Oil and gas extraction,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",Natural Gas,119094.0,129242.1,116687.0,115710.7,92756.7,97435.4,80774.2,93345.9,92092.3,102715.5,89491.2,30,2684736.0,4474560.0,-1789824.0,Forget it
1001484,Port Everglades,FL,26.09,-80.13,221112,221,Utilities,Power Plants,Natural Gas,1181696.5,374763.2,822099.3,19472.0,10327.4,58194.6,2200830.3,2341928.2,2408842.1,2490362.7,2200254.9,130,286033137.0,110012745.0,176020392.0,To target
1002725,Port Inland Plant,MI,45.97,-85.98,327410,327,Nonmetallic mineral product manufacturing,Minerals,Coal,250866.5,272908.7,269154.4,241412.9,254500.0,228499.4,256814.7,285798.1,292822.3,265374.5,244811.4,150,36721710.0,12240570.0,24481140.0,Too discuss
1005784,Port Jefferson Energy Center,NY,40.95,-73.08,221112,221,Utilities,Power Plants,Natural Gas,392905.0,368197.5,355493.0,311651.7,302230.8,364121.3,285854.4,165637.6,260691.8,211231.4,338826.1,130,44047393.0,16941305.0,27106088.0,Too discuss
1006630,Port Washington Generating Station,WI,43.38,-87.87,221112,221,Utilities,Power Plants,Natural Gas,1103051.3,931722.7,1915849.5,1307810.8,1142479.8,1774255.9,2183429.5,2022956.7,2203572.9,2906123.1,3107197.8,130,403935714.0,155359890.0,248575824.0,To target
1000455,Port Westward,OR,46.18,-123.17,221112,221,Utilities,Power Plants,Natural Gas,1023183.7,524249.2,649929.0,902840.8,736956.3,1069146.9,989401.6,904220.6,1017416.9,1213154.6,1231181.2,130,160053556.0,61559060.0,98494496.0,To target
1000873,Portland,PA,40.91,-75.08,221112,221,Utilities,Power Plants,Natural Gas,1549650.4,1080133.2,162608.3,216133.6,248523.4,3513.5,2819.5,2255.2,7680.8,1455.5,2285.7,130,297141.0,114284.99999999999,182856.0,Forget it
1000236,Portside Energy,IN,41.63,-87.17,221122,221,Utilities,Power Plants,Natural Gas,244591.1,249723.2,208558.7,193713.8,201216.3,196583.1,196689.8,196271.3,212112.5,223962.3,222095.7,130,28872441.0,11104785.0,17767656.0,Too discuss
1000665,Potter,MA,42.24,-70.97,221112,221,Utilities,Power Plants,Natural Gas,66342.8,31526.8,38010.6,40013.1,46210.9,21728.7,32158.9,26425.0,27302.0,9188.0,11500.2,130,1495026.0,575010.0,920016.0,Forget it
1005725,"Potters Industries LLC. - Apex, NC",NC,35.71,-78.84,327215,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,30604.7,30944.4,29648.1,29429.2,27011.0,28238.5,28862.7,30819.0,33844.9,35756.4,35434.6,150,5315190.0,1771730.0,3543460.0,Forget it
1006019,"Potters Industries, Inc. - Brownwood, TX",TX,31.79,-99.09,327215,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,26113.5,26990.7,23901.4,23853.9,26057.8,28040.9,27184.4,26991.6,26866.0,26940.5,26625.4,150,3993810.0,1331270.0,2662540.0,Forget it
1006211,"Potters Industries, Inc. - Muscatine, IA",IA,41.37,-91.11,327215,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,27924.8,26338.6,28107.5,27902.9,28565.8,28843.0,26854.5,27441.1,29643.7,29779.7,28145.9,150,4221885.0,1407295.0,2814590.0,Forget it
1000113,Pouch Terminal,NY,40.62,-74.07,221112,221,Utilities,Power Plants,Natural Gas,46254.0,59299.4,52371.4,57116.3,23064.1,34977.2,37491.2,26083.1,34914.8,29035.8,35520.2,130,4617626.0,1776009.9999999998,2841616.0,Forget it
1000992,Power Lane Steam Plant,TX,33.17,-96.13,221112,221,Utilities,Power Plants,Natural Gas,37122.0,35998.9,26569.3,20999.1,23668.3,30343.9,16368.1,9742.6,19609.7,25602.0,19947.0,130,2593110.0,997350.0,1595760.0,Forget it
1001521,Powerton,IL,40.54,-89.68,221112,221,Utilities,Power Plants,Natural Gas,9599070.0,10790788.8,8948529.7,9427471.8,9572127.4,6322395.9,5255541.9,5950609.7,5265702.9,2865215.9,1170100.1,130,152113013.0,58505005.00000001,93608008.0,To target
1001548,Prairie Creek,IA,41.94,-91.64,221112,221,Utilities,Power Plants,Natural Gas,1348047.5,1154313.6,1161615.7,1072255.7,1418299.6,922117.6,912921.5,964558.1,632724.3,486235.5,549269.1,130,71404983.0,27463455.0,43941528.0,To target
1000186,Procter & Gamble Company - Ivorydale,OH,39.18,-84.5,325611,325,Chemical manufacturing,Chemicals,Natural Gas,255688.2,275680.4,264131.4,226742.4,209727.7,182535.9,109051.2,105151.9,110319.8,124220.2,102031.1,30,3060933.0,5101555.0,-2040622.0,Forget it
1005080,Promix Fractionation Facility,LA,30.01,-91.11,211130,211,Oil and gas extraction,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",Natural Gas,170552.4,163857.5,158168.5,162014.3,150746.3,193636.6,166061.2,151416.7,153555.8,178578.7,152597.0,30,4577910.0,7629850.0,-3051940.0,Forget it
1000790,Pulliam,WI,44.54,-88.01,221112,221,Utilities,Power Plants,Natural Gas,1834617.2,1028938.5,660421.3,1016981.0,1011140.3,488727.3,384025.0,605623.9,654540.7,36841.6,40909.7,130,5318261.0,2045484.9999999998,3272776.0,Forget it
1006552,PureField Ingredients LLC,KS,38.9,-98.84,325193,325,Chemical manufacturing,"Other,Waste",Natural Gas,60568.4,64410.3,56380.6,49065.5,57827.1,52464.3,45552.3,51412.4,51873.0,49184.0,50862.9,30,1525887.0,2543145.0,-1017258.0,Forget it
1005960,QUAD CNTY CORN PROCESSORS,IA,42.48,-95.42,325193,325,Chemical manufacturing,"Other,Suppliers of CO2",Natural Gas,41474.7,42631.1,35695.1,47571.6,54483.2,60147.5,68829.9,68348.5,67457.0,65192.2,49687.1,30,1490613.0,2484355.0,-993742.0,Forget it
1003794,QUEMETCO INC,IN,39.76,-86.3,331492,331,Primary metal manufacturing,Metals,Natural Gas,51020.2,62022.3,69438.7,65373.1,71973.0,59071.0,63820.1,64266.2,80360.7,102490.5,96906.0,150,14535900.0,4845300.0,9690600.0,Forget it
1000481,Quail Run Energy Center,TX,31.84,-102.32,221112,221,Utilities,Power Plants,Natural Gas,359116.0,361496.0,222440.4,349256.0,292643.2,289774.9,307163.9,237574.3,707812.5,1067994.0,799316.8,130,103911184.0,39965840.0,63945344.0,To target
1002231,"Quemetco, Inc.",CA,34.03,-117.98,331492,331,Primary metal manufacturing,Metals,Natural Gas,48995.5,74342.4,64857.0,57506.8,80878.5,66570.6,40812.0,38349.1,39137.8,35526.3,36216.0,150,5432400.0,1810800.0,3621600.0,Forget it
1007455,Quindaro,KS,39.15,-94.64,221112,221,Utilities,Power Plants,Natural Gas,1212604.6,1080148.6,983025.1,915250.3,1171123.4,348466.7,70218.4,14228.8,32762.7,9513.7,4787.1,130,622323.0,239355.00000000003,382968.0,Forget it
1007772,R M Heskett,ND,46.87,-100.88,221112,221,Utilities,Power Plants,Coal,596659.3,635164.5,616752.3,555849.9,698006.8,672960.4,633454.6,610030.7,644344.6,581351.4,626444.5,65,40718892.5,31322225.0,9396667.5,Too early
1001023,R M Schahfer Generating Station,IN,41.22,-87.02,221112,221,Utilities,Power Plants,Coal,10798535.5,8753340.7,6984545.4,8469088.8,8780279.5,6330378.3,5248064.9,5847538.4,7989683.5,6624070.6,3460444.8,65,224928912.0,173022240.0,51906672.0,To target
1001602,R S Nelson,LA,30.29,-93.29,221112,221,Utilities,Power Plants,Coal,4664874.4,4961982.5,4559708.4,4350949.2,3513464.5,2815504.0,2782958.9,3040686.5,3108175.5,2148305.1,1073193.4,65,69757571.0,53659669.99999999,16097901.000000007,To target
1002172,RAIN CII CARBON LLC,MS,31.18,-89.39,324199,324,Petroleum and coal products manufacturing,Petroleum and Natural Gas Systems,Natural Gas,27693.1,25612.7,25825.1,24263.0,26583.9,26593.4,22674.2,21295.3,23247.2,16241.8,20342.8,150,3051420.0,1017140.0,2034280.0,Forget it
1005939,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,IL,38.99,-87.72,324199,324,Petroleum and coal products manufacturing,Petroleum and Natural Gas Systems,Natural Gas,166167.8,169675.2,246289.0,200746.7,217756.6,156197.6,156886.4,257800.5,181888.4,220816.2,169110.0,150,25366500.0,8455500.0,16911000.0,Too discuss
1005132,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,LA,29.93,-89.98,324199,324,Petroleum and coal products manufacturing,Petroleum and Natural Gas Systems,Natural Gas,104772.6,92538.5,156514.3,103114.9,65390.1,76305.7,100111.7,106506.2,112711.8,123626.7,103938.3,150,15590745.0,5196915.0,10393830.0,Too discuss
1001721,"REAL ALLOY SPECIFICATION, LLC.",IN,40.79,-85.88,331314,331,Primary metal manufacturing,"Metals,Waste",Natural Gas,40334.0,46782.3,50017.6,59675.5,59244.0,59297.2,56554.5,57123.6,55533.7,47384.4,43542.7,150,6531405.0,2177135.0,4354270.0,Forget it
1003833,"REAL ALLOY SPECIFICATION, LLC.",MI,41.93,-85.02,331314,331,Primary metal manufacturing,Metals,Natural Gas,27362.5,33892.1,32227.9,39843.4,43196.8,37651.5,39401.5,38674.4,39280.8,36550.7,28246.8,150,4237020.0,1412340.0,2824680.0,Forget it
1007601,REC SILICON,MT,45.97,-112.69,331410,331,Primary metal manufacturing,Metals,Natural Gas,42981.7,47025.0,45823.1,44804.0,44657.7,42836.7,40511.8,39067.9,36515.9,33464.3,30974.4,150,4646160.0,1548720.0,3097440.0,Forget it
1007200,REC SOLAR GRADE SILICON,WA,47.14,-119.2,331410,331,Primary metal manufacturing,Metals,Natural Gas,120282.1,120646.8,150664.7,140536.2,142386.5,114254.0,70515.1,61819.5,72178.8,19926.3,0.0,150,0.0,0.0,0.0,Forget it
1006463,RED DOG OPERATIONS MINE FACILITY,AK,68.03,-162.9,212230,212,Mining (except oil and gas),Other,Petroleum Products,146307.6,137917.5,145140.6,152455.5,149245.3,144983.1,155563.8,149745.4,144413.9,137380.9,138227.8,150,20734170.0,6911389.999999999,13822780.0,Too discuss
1001157,"RED TRAIL ENERGY, LLC",ND,46.88,-102.3,325193,325,Chemical manufacturing,Other,Natural Gas,174360.2,129144.3,131237.4,136130.1,135128.2,86658.3,92990.8,84964.5,86776.4,82557.0,82629.0,30,2478870.0,4131450.0,-1652580.0,Forget it
1001723,REDFIELD ENERGY LLC,SD,44.91,-98.5,325193,325,Chemical manufacturing,Other,Natural Gas,69490.5,71471.0,73283.0,76180.7,69934.1,73809.7,74362.8,74329.6,73216.2,67524.0,71325.3,30,2139759.0,3566265.0,-1426506.0,Forget it
1006932,REFINERY KAPOLEI,HI,21.3,-158.09,324110,324,Petroleum and coal products manufacturing,"Chemicals,Refineries",Natural Gas,562434.0,576877.0,519688.0,333326.0,558044.0,553725.8,522467.9,604754.8,593113.0,582513.2,528003.6,150,79200540.0,26400180.0,52800360.0,To target
1000077,"REPUBLIC STEEL, LACKAWANNA",NY,42.8,-78.85,331110,331,Primary metal manufacturing,Metals,Natural Gas,72662.8,72281.2,80535.9,71628.4,77275.8,73117.4,61383.9,76156.1,78720.3,71062.0,58818.7,150,8822805.0,2940935.0,5881870.0,Forget it
1003590,REVERE SMELTING & REFINING CORP,NY,41.46,-74.36,331492,331,Primary metal manufacturing,Metals,Natural Gas,60364.2,53467.1,71615.8,76389.1,83193.4,75335.6,79253.7,87839.6,81310.6,112418.3,104983.6,150,15747540.0,5249180.0,10498360.0,Too discuss
1001588,"REYNOLDS FOIL, INC.",AR,34.46,-92.9,331315,331,Primary metal manufacturing,Metals,Natural Gas,29214.0,30258.0,33448.1,42849.3,37640.7,40674.1,42052.9,41720.2,41281.3,44261.4,43303.9,150,6495585.0,2165195.0,4330390.0,Forget it
1003002,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,MO,38.18,-90.34,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,780211.3,963408.3,1274410.1,1728247.4,1729656.3,1836533.8,1706001.3,1909960.8,1788557.7,1685011.8,1877398.6,150,281609790.0,93869930.0,187739860.0,To target
1000633,ROANOKE CEMENT CO - CLOVERDALE,VA,37.46,-79.99,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,560949.5,593902.7,784922.4,714401.6,834813.6,733665.2,844069.9,865415.5,807567.6,794590.2,860246.4,150,129036960.0,43012320.0,86024640.0,To target
1000714,ROANOKE ELECTRIC STEEL CORPORATION,VA,37.27,-80.0,331110,331,Primary metal manufacturing,Metals,Natural Gas,137417.0,19284.0,19572.0,16287.0,100939.5,84031.0,79437.7,78199.9,103663.1,98852.8,96926.6,150,14538990.0,4846330.0,9692660.0,Forget it
1006493,ROCHESTER DISTRICT HEATING COOPERATIVE,NY,43.15,-77.6,221330,221,Utilities,Power Plants,Natural Gas,28382.6,29229.0,25063.3,28141.6,28683.9,27419.9,27031.9,26964.8,27788.6,26243.4,24643.1,130,3203603.0,1232155.0,1971448.0,Forget it
1003465,ROCKY MOUNTAIN BOTTLE COMPANY,CO,39.79,-105.12,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,84298.8,73524.6,84284.2,86618.0,88276.1,86913.8,86932.5,85816.3,77632.7,60300.7,75980.5,150,11397075.0,3799025.0,7598050.0,Forget it
1002031,ROGGEN GAS PLANT,CO,40.12,-104.39,211130,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,122931.28,60585.44,82091.76,54327.43,40100.38,43412.37,42562.8,37216.0,42291.1,39938.7,38224.4,30,1146732.0,1911220.0,-764488.0,Forget it
1002241,ROHM AND HAAS CHEMICALS LLC,KY,38.21,-85.84,325211,325,Chemical manufacturing,Other,Natural Gas,28764.5,34184.0,30123.4,31995.8,35270.3,27618.4,33180.1,3873.1,35875.9,31359.8,34793.4,30,1043802.0,1739670.0,-695868.0,Forget it
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,TX,29.73,-95.1,325199,325,Chemical manufacturing,"Chemicals,Waste",Natural Gas,296551.0,361955.9,366125.4,335116.6,349795.8,378251.8,370459.8,302900.9,317738.4,278380.6,320225.7,30,9606771.0,16011285.0,-6404514.0,Forget it
1000592,RUBICON LLC - GEISMAR PLANT,LA,30.2,-91.01,325194,325,Chemical manufacturing,Chemicals,Natural Gas,59001.0,59092.0,60061.0,67618.0,62779.5,66371.6,63012.8,62729.1,59704.8,63664.0,63625.0,30,1908750.0,3181250.0,-1272500.0,Forget it
1000169,Raccoon Creek Power Plant,IL,38.7,-88.54,221112,221,Utilities,Power Plants,Natural Gas,12191.3,23160.6,14243.3,783.5,2352.0,604.8,5240.8,4353.3,6257.0,1788.8,3844.6,130,499798.0,192230.0,307568.0,Forget it
1005645,Rain CII CARBON LLC - GRAMERCY COKE PLANT,LA,30.05,-90.67,324199,324,Petroleum and coal products manufacturing,Petroleum and Natural Gas Systems,Natural Gas,109593.9,117303.0,184979.7,147010.8,122083.5,116374.4,103910.0,222498.8,104104.8,16818.1,196771.3,150,29515695.0,9838565.0,19677130.0,Too discuss
1005848,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,LA,30.15,-93.34,324199,324,Petroleum and coal products manufacturing,Petroleum and Natural Gas Systems,Petroleum Products,213602.5,188230.8,319508.5,324163.2,243739.0,247359.7,265575.2,273831.3,303659.4,321724.2,259021.9,150,38853285.0,12951095.0,25902190.0,Too discuss
1005716,Rain CII CARBON LLC - NORCO COKE PLANT,LA,30.0,-90.39,324199,324,Petroleum and coal products manufacturing,Petroleum and Natural Gas Systems,Natural Gas,111596.0,109697.0,176581.2,187142.0,122243.3,142116.2,131917.2,128339.5,113947.6,119752.9,131381.9,150,19707285.0,6569095.0,13138190.0,Too discuss
1002966,Rapids Energy Center,MN,47.26,-93.63,221330,221,Utilities,Power Plants,Natural Gas,127282.1,100408.2,118117.5,113019.1,116213.2,96914.0,86441.4,94899.3,92340.4,86365.3,72810.7,130,9465391.0,3640535.0,5824856.0,Forget it
1001124,Rathdrum Combustion Turbine Project,ID,47.8,-116.87,221112,221,Utilities,Power Plants,Natural Gas,6261.1,4694.2,4279.5,19477.6,7586.9,30170.9,22965.7,39568.9,78904.5,91128.6,83047.0,130,10796110.0,4152350.0,6643760.0,Forget it
1001352,"Rathdrum Power, LLC",ID,47.79,-116.92,221112,221,Utilities,Power Plants,Natural Gas,535462.0,319401.2,411187.2,630009.2,460996.4,585513.8,502638.1,511807.1,606870.3,684438.1,645039.8,130,83855174.0,32251990.000000004,51603184.0,To target
1001249,Rausch Creek Generation LLC,PA,40.62,-76.45,221112,221,Utilities,Power Plants,Coal,320359.8,330874.1,327981.5,392845.9,375191.9,360103.3,100426.9,41785.0,386885.9,278541.8,399482.2,65,25966343.0,19974110.0,5992233.0,Forget it
1000764,Ravenswood Generating Station,NY,40.76,-73.95,221112,221,Utilities,Power Plants,Natural Gas,1928186.9,1780929.9,2144553.0,1427782.4,2360348.3,2557931.1,2862707.8,1556627.4,1803990.9,1133870.6,991059.0,130,128837670.0,49552950.0,79284720.0,To target
1001062,Rawhide Energy Station,CO,40.86,-105.02,221112,221,Utilities,Power Plants,Coal,2099663.3,2131774.4,2053726.5,2289834.3,2156902.9,1867075.9,2127186.3,2077478.9,1739112.0,1895574.4,1894801.4,65,123162091.0,94740070.0,28422021.0,To target
1001195,Ray D Nixon,CO,38.63,-104.71,221112,221,Utilities,Power Plants,Coal,1721642.1,1497801.1,1525139.9,1675903.6,1389524.7,1543543.2,1276771.2,1387638.7,1038012.0,1112159.2,1141914.0,65,74224410.0,57095700.0,17128710.0,To target
1007434,Ray Olinger,TX,33.07,-96.45,221112,221,Utilities,Power Plants,Natural Gas,78820.3,103793.3,72068.8,28443.8,24588.5,40721.9,22024.0,9407.1,56471.4,62788.7,14130.1,130,1836913.0,706505.0,1130408.0,Forget it
1001883,"Real Alloy Recycling, LLC",KY,37.2,-86.72,331314,331,Primary metal manufacturing,"Metals,Waste",Natural Gas,37956.3,33994.7,25603.1,25123.1,25798.1,31239.2,18822.0,19672.6,32289.1,30733.2,26919.6,150,4037940.0,1345980.0,2691960.0,Forget it
1006935,Red Hills Generation Facility,MS,33.38,-89.22,221112,221,Utilities,Power Plants,Coal,4143663.7,2884955.1,3625950.8,3588905.2,3061579.8,3637597.4,3245803.5,2712672.6,3484296.1,2940233.9,2570499.4,65,167082461.0,128524970.0,38557491.0,To target
1000095,Red Oak Power LLC,NJ,40.45,-74.35,221112,221,Utilities,Power Plants,Natural Gas,1732903.0,1959763.0,1970237.4,1506810.4,2108096.0,2265419.0,2319626.2,2054031.5,1645254.4,1955299.9,1080153.3,130,140419929.0,54007665.0,86412264.0,To target
1006774,Red Wing Plant,MN,44.57,-92.53,221112,221,Utilities,Power Plants,Natural Gas,70456.1,71898.2,80173.1,83146.2,95882.0,89736.2,90770.2,82895.6,113146.6,94367.1,98652.3,130,12824799.0,4932615.0,7892184.0,Forget it
1000824,Redbud Power Plant,OK,35.69,-97.22,221112,221,Utilities,Power Plants,Natural Gas,2227528.1,2006193.4,2683292.3,2068353.3,2430674.8,3245637.6,3006951.8,2149451.5,2225361.8,2679810.0,2422180.2,130,314883426.0,121109010.00000001,193774416.0,To target
